game_date,season,player_name,team,opponent,home_away,minutes,points,rebounds,assists,threes_made,steals,blocks,turnovers,fga,fgm,fta,ftm,offensive_rebounds,defensive_rebounds,plus_minus,player_key,is_home,_data_source
2025-07-12,2025,Kayla Thornton,GSV,LVA,A,28.0,10.0,9.0,2.0,1.0,0.0,1.0,,,,,,,,,kayla thornton,0,csv
2025-07-15,2025,Kayla Thornton,GSV,PHX,H,38.0,8.0,6.0,4.0,2.0,0.0,0.0,,,,,,,,,kayla thornton,1,csv
2025-07-16,2025,Kayla Thornton,GSV,SEA,A,25.0,4.0,4.0,2.0,0.0,0.0,1.0,,,,,,,,,kayla thornton,0,csv
2025-07-20,2025,Kayla Thornton,GSV,COL,H,25.0,15.0,11.0,5.0,3.0,1.0,0.0,,,,,,,,,kayla thornton,1,csv
2025-05-16,2025,Kelsey Mitchell,IND,CON,H,32.8,24.6,0.1,1.9,1.7,0.7,0.0,,,,,,,,,kelsey mitchell,1,csv
2025-05-18,2025,Kelsey Mitchell,IND,CON,H,29.6,23.5,3.0,4.0,0.9,1.5,0.3,,,,,,,,,kelsey mitchell,1,csv
2025-05-20,2025,Kelsey Mitchell,IND,CON,H,32.9,14.5,3.4,2.9,0.8,1.5,0.0,,,,,,,,,kelsey mitchell,1,csv
2025-05-22,2025,Kelsey Mitchell,IND,CON,H,29.5,17.5,0.4,4.4,4.6,0.2,0.0,,,,,,,,,kelsey mitchell,1,csv
2025-05-24,2025,Kelsey Mitchell,IND,CON,H,31.6,19.8,2.8,4.5,3.4,0.0,0.0,,,,,,,,,kelsey mitchell,1,csv
2025-05-26,2025,Kelsey Mitchell,IND,CON,H,32.6,23.7,1.6,0.0,0.9,0.4,0.0,,,,,,,,,kelsey mitchell,1,csv
2025-05-28,2025,Kelsey Mitchell,IND,CON,H,30.8,21.9,3.9,1.4,3.6,1.3,0.2,,,,,,,,,kelsey mitchell,1,csv
2025-05-30,2025,Kelsey Mitchell,IND,CON,H,31.7,24.8,4.5,2.6,3.4,2.1,1.1,,,,,,,,,kelsey mitchell,1,csv
2025-06-01,2025,Kelsey Mitchell,IND,CON,H,32.9,20.5,1.4,1.2,4.9,1.1,0.0,,,,,,,,,kelsey mitchell,1,csv
2025-06-03,2025,Kelsey Mitchell,IND,CON,H,29.6,17.3,0.3,3.7,1.4,1.3,0.0,,,,,,,,,kelsey mitchell,1,csv
2025-06-05,2025,Kelsey Mitchell,IND,CON,H,32.1,18.2,4.8,2.8,1.9,0.6,0.7,,,,,,,,,kelsey mitchell,1,csv
2025-06-07,2025,Kelsey Mitchell,IND,CON,H,31.7,16.4,1.6,3.0,3.0,0.7,0.0,,,,,,,,,kelsey mitchell,1,csv
2025-06-09,2025,Kelsey Mitchell,IND,CON,H,36.4,18.9,3.0,0.0,1.9,1.0,0.0,,,,,,,,,kelsey mitchell,1,csv
2025-06-11,2025,Kelsey Mitchell,IND,CON,H,28.2,15.8,4.0,2.6,2.1,1.7,0.0,,,,,,,,,kelsey mitchell,1,csv
2025-06-13,2025,Kelsey Mitchell,IND,CON,H,26.8,22.8,0.1,3.7,2.8,1.6,0.4,,,,,,,,,kelsey mitchell,1,csv
2025-06-15,2025,Kelsey Mitchell,IND,CON,H,28.4,19.9,1.8,0.0,2.1,0.4,0.9,,,,,,,,,kelsey mitchell,1,csv
2025-06-17,2025,Kelsey Mitchell,IND,CON,H,33.8,24.4,5.5,3.7,2.6,1.7,0.9,,,,,,,,,kelsey mitchell,1,csv
2025-06-19,2025,Kelsey Mitchell,IND,CON,H,31.8,18.5,3.9,3.0,1.5,0.8,0.1,,,,,,,,,kelsey mitchell,1,csv
2025-06-21,2025,Kelsey Mitchell,IND,CON,H,33.4,15.6,8.6,1.1,1.3,1.2,0.9,,,,,,,,,kelsey mitchell,1,csv
2025-06-23,2025,Kelsey Mitchell,IND,CON,H,32.3,22.6,1.4,2.0,3.7,1.1,0.0,,,,,,,,,kelsey mitchell,1,csv
2025-06-25,2025,Kelsey Mitchell,IND,CON,H,32.7,15.2,1.3,1.4,1.4,1.5,0.4,,,,,,,,,kelsey mitchell,1,csv
2025-06-27,2025,Kelsey Mitchell,IND,CON,H,30.5,23.2,4.0,0.2,2.3,1.0,0.5,,,,,,,,,kelsey mitchell,1,csv
2025-06-29,2025,Kelsey Mitchell,IND,CON,H,34.1,12.5,1.9,5.1,3.2,0.1,0.4,,,,,,,,,kelsey mitchell,1,csv
2025-07-01,2025,Kelsey Mitchell,IND,CON,H,30.6,15.2,4.6,3.0,4.6,0.9,0.0,,,,,,,,,kelsey mitchell,1,csv
2025-05-16,2025,Kelsey Plum,LVA,NYL,H,30.4,26.2,1.0,6.3,1.1,0.7,0.2,,,,,,,,,kelsey plum,1,csv
2025-05-18,2025,Kelsey Plum,LVA,NYL,H,29.1,18.9,4.5,2.2,2.8,0.6,0.0,,,,,,,,,kelsey plum,1,csv
2025-05-20,2025,Kelsey Plum,LVA,NYL,H,30.7,21.7,4.7,2.7,2.7,1.8,0.0,,,,,,,,,kelsey plum,1,csv
2025-05-22,2025,Kelsey Plum,LVA,NYL,H,31.2,19.9,4.3,5.2,3.5,0.5,0.5,,,,,,,,,kelsey plum,1,csv
2025-05-24,2025,Kelsey Plum,LVA,NYL,H,30.8,13.4,0.0,5.5,2.3,0.0,0.5,,,,,,,,,kelsey plum,1,csv
2025-05-26,2025,Kelsey Plum,LVA,NYL,H,30.1,21.2,3.2,2.5,2.3,1.8,0.0,,,,,,,,,kelsey plum,1,csv
2025-05-28,2025,Kelsey Plum,LVA,NYL,H,33.0,20.3,2.1,4.4,3.0,1.3,0.0,,,,,,,,,kelsey plum,1,csv
2025-05-30,2025,Kelsey Plum,LVA,NYL,H,32.0,20.2,1.2,4.2,2.6,0.7,1.0,,,,,,,,,kelsey plum,1,csv
2025-06-01,2025,Kelsey Plum,LVA,NYL,H,30.2,21.7,1.5,4.6,2.2,1.9,0.3,,,,,,,,,kelsey plum,1,csv
2025-06-03,2025,Kelsey Plum,LVA,NYL,H,31.4,16.6,4.3,6.3,3.5,1.3,0.0,,,,,,,,,kelsey plum,1,csv
2025-06-05,2025,Kelsey Plum,LVA,NYL,H,31.1,24.3,0.0,5.2,4.0,0.8,0.4,,,,,,,,,kelsey plum,1,csv
2025-06-07,2025,Kelsey Plum,LVA,NYL,H,31.2,20.4,2.5,4.5,2.6,0.0,0.0,,,,,,,,,kelsey plum,1,csv
2025-06-09,2025,Kelsey Plum,LVA,NYL,H,32.6,25.9,1.8,4.8,0.8,1.1,0.0,,,,,,,,,kelsey plum,1,csv
2025-06-11,2025,Kelsey Plum,LVA,NYL,H,32.5,18.6,2.9,5.9,2.3,1.5,0.0,,,,,,,,,kelsey plum,1,csv
2025-06-13,2025,Kelsey Plum,LVA,NYL,H,27.2,20.3,2.5,3.8,4.8,1.2,0.5,,,,,,,,,kelsey plum,1,csv
2025-06-15,2025,Kelsey Plum,LVA,NYL,H,37.1,23.5,4.8,6.1,4.3,0.8,0.0,,,,,,,,,kelsey plum,1,csv
2025-06-17,2025,Kelsey Plum,LVA,NYL,H,34.0,20.2,4.3,3.3,3.6,0.4,0.6,,,,,,,,,kelsey plum,1,csv
2025-06-19,2025,Kelsey Plum,LVA,NYL,H,32.3,19.8,0.8,2.9,4.2,0.8,0.9,,,,,,,,,kelsey plum,1,csv
2025-06-21,2025,Kelsey Plum,LVA,NYL,H,29.3,18.1,4.9,5.8,3.4,0.7,0.4,,,,,,,,,kelsey plum,1,csv
2025-06-23,2025,Kelsey Plum,LVA,NYL,H,30.7,21.1,5.9,5.4,3.5,1.6,0.0,,,,,,,,,kelsey plum,1,csv
2025-06-25,2025,Kelsey Plum,LVA,NYL,H,33.9,17.6,6.7,5.7,1.8,0.6,0.5,,,,,,,,,kelsey plum,1,csv
2025-06-27,2025,Kelsey Plum,LVA,NYL,H,32.9,20.9,5.0,4.5,1.4,1.5,0.0,,,,,,,,,kelsey plum,1,csv
2025-06-29,2025,Kelsey Plum,LVA,NYL,H,31.9,23.5,1.3,6.5,1.3,0.2,0.5,,,,,,,,,kelsey plum,1,csv
2025-07-01,2025,Kelsey Plum,LVA,NYL,H,33.3,13.4,4.6,4.1,2.6,1.1,0.4,,,,,,,,,kelsey plum,1,csv
2024-05-14,2024,Kennedy Burke,CON,WAS,A,8.0,6.0,2.0,0.0,1.0,0.0,0.0,,,,,,,,,kennedy burke,0,csv
2024-05-16,2024,Kennedy Burke,CON,IND,A,11.0,5.0,2.0,3.0,1.0,0.0,0.0,,,,,,,,,kennedy burke,0,csv
2024-05-18,2024,Kennedy Burke,CON,IND,H,10.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,kennedy burke,1,csv
2024-05-20,2024,Kennedy Burke,CON,SEA,H,9.0,0.0,2.0,1.0,0.0,0.0,0.0,,,,,,,,,kennedy burke,1,csv
2024-05-23,2024,Kennedy Burke,CON,CHI,H,6.0,3.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,kennedy burke,1,csv
2024-05-25,2024,Kennedy Burke,CON,MIN,A,6.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,kennedy burke,0,csv
2024-05-31,2024,Kennedy Burke,CON,WAS,H,4.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,kennedy burke,1,csv
2024-06-02,2024,Kennedy Burke,CON,IND,H,24.0,10.0,2.0,1.0,2.0,3.0,3.0,,,,,,,,,kennedy burke,1,csv
2024-06-05,2024,Kennedy Burke,CON,CHI,A,10.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,kennedy burke,0,csv
2024-06-06,2024,Kennedy Burke,CON,ATL,A,11.0,4.0,2.0,0.0,0.0,1.0,0.0,,,,,,,,,kennedy burke,0,csv
2024-06-08,2024,Kennedy Burke,CON,CON,A,4.0,0.0,1.0,1.0,0.0,0.0,0.0,,,,,,,,,kennedy burke,0,csv
2024-06-09,2024,Kennedy Burke,CON,WAS,H,11.0,9.0,2.0,2.0,1.0,0.0,0.0,,,,,,,,,kennedy burke,1,csv
2024-06-15,2024,Kennedy Burke,CON,LVA,A,9.0,0.0,2.0,1.0,0.0,1.0,0.0,,,,,,,,,kennedy burke,0,csv
2024-06-19,2024,Kennedy Burke,CON,PHX,A,8.0,0.0,1.0,1.0,0.0,2.0,0.0,,,,,,,,,kennedy burke,0,csv
2024-06-20,2024,Kennedy Burke,CON,LAS,H,10.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,kennedy burke,1,csv
2024-06-22,2024,Kennedy Burke,CON,LAS,H,10.0,0.0,1.0,1.0,0.0,2.0,0.0,,,,,,,,,kennedy burke,1,csv
2024-06-23,2024,Kennedy Burke,CON,ATL,A,18.0,6.0,4.0,0.0,0.0,0.0,1.0,,,,,,,,,kennedy burke,0,csv
2024-06-26,2024,Kennedy Burke,CON,MIN,H,8.0,5.0,1.0,2.0,1.0,0.0,1.0,,,,,,,,,kennedy burke,1,csv
2024-06-30,2024,Kennedy Burke,CON,ATL,H,13.0,4.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,kennedy burke,1,csv
2024-07-02,2024,Kennedy Burke,CON,MIN,H,9.0,2.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,kennedy burke,1,csv
2024-07-06,2024,Kennedy Burke,CON,IND,A,13.0,5.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,kennedy burke,0,csv
2024-07-10,2024,Kennedy Burke,CON,CON,A,10.0,4.0,1.0,2.0,0.0,1.0,0.0,,,,,,,,,kennedy burke,0,csv
2024-07-11,2024,Kennedy Burke,CON,CHI,H,6.0,0.0,0.0,2.0,0.0,0.0,0.0,,,,,,,,,kennedy burke,1,csv
2024-07-13,2024,Kennedy Burke,CON,CHI,A,31.0,7.0,3.0,2.0,1.0,3.0,1.0,,,,,,,,,kennedy burke,0,csv
2024-07-16,2024,Kennedy Burke,CON,CON,H,25.0,9.0,1.0,1.0,1.0,4.0,0.0,,,,,,,,,kennedy burke,1,csv
2024-08-16,2024,Kennedy Burke,CON,LAS,A,20.0,6.0,5.0,4.0,1.0,1.0,2.0,,,,,,,,,kennedy burke,0,csv
2024-08-17,2024,Kennedy Burke,CON,LVA,A,9.0,3.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,,kennedy burke,0,csv
2024-08-20,2024,Kennedy Burke,CON,DAL,H,25.0,13.0,3.0,0.0,1.0,0.0,0.0,,,,,,,,,kennedy burke,1,csv
2024-08-22,2024,Kennedy Burke,CON,DAL,H,16.0,6.0,2.0,1.0,0.0,0.0,0.0,,,,,,,,,kennedy burke,1,csv
2024-08-24,2024,Kennedy Burke,CON,CON,H,14.0,3.0,2.0,1.0,0.0,1.0,0.0,,,,,,,,,kennedy burke,1,csv
2024-08-27,2024,Kennedy Burke,CON,PHX,A,6.0,0.0,1.0,1.0,0.0,0.0,0.0,,,,,,,,,kennedy burke,0,csv
2024-08-29,2024,Kennedy Burke,CON,LAS,A,18.0,7.0,3.0,0.0,1.0,0.0,0.0,,,,,,,,,kennedy burke,0,csv
2024-09-05,2024,Kennedy Burke,CON,SEA,H,7.0,2.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,kennedy burke,1,csv
2024-09-08,2024,Kennedy Burke,CON,LVA,H,6.0,3.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,kennedy burke,1,csv
2024-09-11,2024,Kennedy Burke,CON,DAL,A,14.0,4.0,1.0,1.0,0.0,0.0,0.0,,,,,,,,,kennedy burke,0,csv
2024-09-13,2024,Kennedy Burke,CON,DAL,A,17.0,2.0,3.0,3.0,0.0,3.0,0.0,,,,,,,,,kennedy burke,0,csv
2024-09-15,2024,Kennedy Burke,CON,MIN,H,8.0,0.0,1.0,1.0,0.0,0.0,3.0,,,,,,,,,kennedy burke,1,csv
2024-09-17,2024,Kennedy Burke,CON,WAS,A,13.0,7.0,2.0,1.0,1.0,1.0,0.0,,,,,,,,,kennedy burke,0,csv
2024-09-19,2024,Kennedy Burke,CON,ATL,H,12.0,1.0,1.0,2.0,0.0,0.0,0.0,,,,,,,,,kennedy burke,1,csv
2025-05-17,2025,Kennedy Burke,CON,LVA,H,17.0,10.0,1.0,1.0,2.0,1.0,1.0,,,,,,,,,kennedy burke,1,csv
2025-05-23,2025,Kennedy Burke,CON,CHI,A,21.0,17.0,1.0,2.0,4.0,3.0,1.0,,,,,,,,,kennedy burke,0,csv
2025-05-24,2025,Kennedy Burke,CON,IND,A,28.0,7.0,2.0,2.0,1.0,0.0,1.0,,,,,,,,,kennedy burke,0,csv
2025-05-27,2025,Kennedy Burke,CON,GSV,H,22.0,7.0,5.0,0.0,0.0,1.0,0.0,,,,,,,,,kennedy burke,1,csv
2025-05-29,2025,Kennedy Burke,CON,GSV,H,28.0,11.0,7.0,2.0,3.0,0.0,1.0,,,,,,,,,kennedy burke,1,csv
2025-05-30,2025,Kennedy Burke,CON,WAS,A,17.0,3.0,2.0,2.0,1.0,0.0,2.0,,,,,,,,,kennedy burke,0,csv
2025-06-01,2025,Kennedy Burke,CON,CON,H,18.0,7.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,kennedy burke,1,csv
2025-06-05,2025,Kennedy Burke,CON,WAS,A,20.0,12.0,5.0,0.0,4.0,1.0,0.0,,,,,,,,,kennedy burke,0,csv
2025-06-11,2025,Kennedy Burke,CON,CHI,H,22.0,15.0,3.0,2.0,3.0,2.0,0.0,,,,,,,,,kennedy burke,1,csv
2025-06-14,2025,Kennedy Burke,CON,IND,A,25.0,3.0,3.0,3.0,0.0,0.0,2.0,,,,,,,,,kennedy burke,0,csv
2025-06-17,2025,Kennedy Burke,CON,ATL,H,16.0,2.0,2.0,0.0,0.0,1.0,0.0,,,,,,,,,kennedy burke,1,csv
2025-06-19,2025,Kennedy Burke,CON,PHX,H,22.0,6.0,2.0,1.0,2.0,1.0,0.0,,,,,,,,,kennedy burke,1,csv
2025-06-22,2025,Kennedy Burke,CON,SEA,A,22.0,9.0,4.0,1.0,1.0,2.0,1.0,,,,,,,,,kennedy burke,0,csv
2025-06-26,2025,Kennedy Burke,CON,GSV,A,30.0,20.0,5.0,1.0,4.0,1.0,0.0,,,,,,,,,kennedy burke,0,csv
2025-06-28,2025,Kennedy Burke,CON,PHX,A,23.0,10.0,2.0,1.0,2.0,0.0,0.0,,,,,,,,,kennedy burke,0,csv
2025-06-29,2025,Kennedy Burke,CON,ATL,A,23.0,11.0,0.0,1.0,1.0,3.0,0.0,,,,,,,,,kennedy burke,0,csv
2025-07-03,2025,Kennedy Burke,CON,LAS,H,30.0,12.0,1.0,0.0,4.0,1.0,3.0,,,,,,,,,kennedy burke,1,csv
2025-07-06,2025,Kennedy Burke,CON,SEA,H,24.0,4.0,1.0,2.0,0.0,1.0,1.0,,,,,,,,,kennedy burke,1,csv
2025-07-09,2025,Kennedy Burke,CON,LVA,H,32.0,10.0,0.0,0.0,1.0,6.0,0.0,,,,,,,,,kennedy burke,1,csv
2025-07-13,2025,Kennedy Burke,CON,ATL,H,18.0,7.0,3.0,4.0,1.0,1.0,0.0,,,,,,,,,kennedy burke,1,csv
2025-07-16,2025,Kennedy Burke,CON,IND,H,20.0,6.0,1.0,2.0,2.0,0.0,0.0,,,,,,,,,kennedy burke,1,csv
2025-07-23,2025,Kennedy Burke,CON,IND,H,17.0,7.0,2.0,0.0,1.0,0.0,0.0,,,,,,,,,kennedy burke,1,csv
2025-07-25,2025,Kennedy Burke,CON,PHX,H,22.0,4.0,2.0,2.0,0.0,1.0,2.0,,,,,,,,,kennedy burke,1,csv
2025-07-26,2025,Kennedy Burke,CON,LAS,H,6.0,2.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,kennedy burke,1,csv
2025-08-14,2025,Kennedy Burke,CON,LVA,A,16.0,8.0,1.0,1.0,0.0,1.0,0.0,,,,,,,,,kennedy burke,0,csv
2025-08-16,2025,Kennedy Burke,CON,MIN,A,24.0,11.0,1.0,2.0,2.0,0.0,0.0,,,,,,,,,kennedy burke,0,csv
2025-08-19,2025,Kennedy Burke,CON,MIN,H,25.0,8.0,2.0,1.0,0.0,0.0,0.0,,,,,,,,,kennedy burke,1,csv
2025-08-21,2025,Kennedy Burke,CON,CHI,H,18.0,5.0,2.0,1.0,0.0,0.0,0.0,,,,,,,,,kennedy burke,1,csv
2025-08-23,2025,Kennedy Burke,CON,ATL,A,27.0,13.0,5.0,1.0,1.0,0.0,0.0,,,,,,,,,kennedy burke,0,csv
2025-08-25,2025,Kennedy Burke,CON,CON,H,30.0,14.0,2.0,2.0,3.0,0.0,0.0,,,,,,,,,kennedy burke,1,csv
2025-08-28,2025,Kennedy Burke,CON,WAS,H,28.0,7.0,2.0,3.0,0.0,0.0,0.0,,,,,,,,,kennedy burke,1,csv
2025-08-31,2025,Kennedy Burke,CON,PHX,A,14.0,1.0,0.0,1.0,0.0,0.0,1.0,,,,,,,,,kennedy burke,0,csv
2025-09-03,2025,Kennedy Burke,CON,GSV,A,16.0,0.0,5.0,1.0,0.0,0.0,0.0,,,,,,,,,kennedy burke,0,csv
2025-09-06,2025,Kennedy Burke,CON,SEA,A,24.0,13.0,2.0,2.0,1.0,1.0,0.0,,,,,,,,,kennedy burke,0,csv
2025-09-09,2025,Kennedy Burke,CON,WAS,H,21.0,5.0,6.0,1.0,1.0,0.0,0.0,,,,,,,,,kennedy burke,1,csv
2025-09-12,2025,Kennedy Burke,CON,CHI,A,14.0,4.0,2.0,0.0,0.0,0.0,0.0,,,,,,,,,kennedy burke,0,csv
2023-05-20,2023,Kia Nurse,TOR,LVA,H,11.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,kia nurse,1,csv
2023-05-27,2023,Kia Nurse,TOR,DAL,H,29.0,20.0,3.0,1.0,6.0,1.0,0.0,,,,,,,,,kia nurse,1,csv
2023-05-31,2023,Kia Nurse,TOR,NYL,H,34.0,5.0,5.0,3.0,1.0,1.0,0.0,,,,,,,,,kia nurse,1,csv
2023-06-04,2023,Kia Nurse,TOR,LAS,A,29.0,6.0,3.0,2.0,1.0,2.0,0.0,,,,,,,,,kia nurse,0,csv
2023-06-07,2023,Kia Nurse,TOR,LAS,H,15.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,kia nurse,1,csv
2023-06-10,2023,Kia Nurse,TOR,WAS,H,25.0,5.0,3.0,0.0,1.0,1.0,0.0,,,,,,,,,kia nurse,1,csv
2023-06-11,2023,Kia Nurse,TOR,WAS,H,28.0,12.0,4.0,1.0,2.0,4.0,0.0,,,,,,,,,kia nurse,1,csv
2023-06-14,2023,Kia Nurse,TOR,PHX,A,19.0,8.0,4.0,3.0,2.0,1.0,1.0,,,,,,,,,kia nurse,0,csv
2023-06-16,2023,Kia Nurse,TOR,LVA,A,24.0,2.0,2.0,1.0,0.0,1.0,0.0,,,,,,,,,kia nurse,0,csv
2023-06-17,2023,Kia Nurse,TOR,DAL,A,32.0,11.0,1.0,2.0,3.0,1.0,0.0,,,,,,,,,kia nurse,0,csv
2023-06-21,2023,Kia Nurse,TOR,CON,H,19.0,4.0,1.0,5.0,0.0,0.0,0.0,,,,,,,,,kia nurse,1,csv
2023-06-23,2023,Kia Nurse,TOR,IND,H,29.0,9.0,3.0,0.0,3.0,1.0,0.0,,,,,,,,,kia nurse,1,csv
2023-06-25,2023,Kia Nurse,TOR,PHX,H,19.0,9.0,1.0,4.0,3.0,1.0,0.0,,,,,,,,,kia nurse,1,csv
2023-06-28,2023,Kia Nurse,TOR,MIN,A,26.0,10.0,5.0,3.0,2.0,0.0,0.0,,,,,,,,,kia nurse,0,csv
2023-06-30,2023,Kia Nurse,TOR,MIN,H,23.0,3.0,2.0,1.0,0.0,0.0,0.0,,,,,,,,,kia nurse,1,csv
2023-07-02,2023,Kia Nurse,TOR,NYL,H,22.0,10.0,5.0,3.0,2.0,0.0,0.0,,,,,,,,,kia nurse,1,csv
2023-07-06,2023,Kia Nurse,TOR,CON,A,25.0,11.0,3.0,4.0,2.0,1.0,0.0,,,,,,,,,kia nurse,0,csv
2023-07-08,2023,Kia Nurse,TOR,NYL,A,15.0,3.0,0.0,1.0,1.0,1.0,0.0,,,,,,,,,kia nurse,0,csv
2023-07-11,2023,Kia Nurse,TOR,WAS,A,20.0,3.0,1.0,3.0,1.0,1.0,0.0,,,,,,,,,kia nurse,0,csv
2023-07-12,2023,Kia Nurse,TOR,ATL,A,16.0,3.0,0.0,1.0,1.0,1.0,0.0,,,,,,,,,kia nurse,0,csv
2023-07-21,2023,Kia Nurse,TOR,LVA,H,13.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,kia nurse,1,csv
2023-07-23,2023,Kia Nurse,TOR,CHI,H,11.0,4.0,2.0,0.0,0.0,0.0,0.0,,,,,,,,,kia nurse,1,csv
2023-07-25,2023,Kia Nurse,TOR,NYL,A,9.0,0.0,2.0,1.0,0.0,1.0,0.0,,,,,,,,,kia nurse,0,csv
2023-07-29,2023,Kia Nurse,TOR,CHI,A,12.0,2.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,kia nurse,0,csv
2023-07-30,2023,Kia Nurse,TOR,IND,A,14.0,3.0,3.0,0.0,1.0,0.0,0.0,,,,,,,,,kia nurse,0,csv
2023-08-03,2023,Kia Nurse,TOR,DAL,H,8.0,0.0,2.0,1.0,0.0,0.0,0.0,,,,,,,,,kia nurse,1,csv
2023-08-06,2023,Kia Nurse,TOR,PHX,A,15.0,7.0,2.0,0.0,1.0,0.0,0.0,,,,,,,,,kia nurse,0,csv
2023-08-08,2023,Kia Nurse,TOR,CON,H,17.0,0.0,2.0,1.0,0.0,0.0,0.0,,,,,,,,,kia nurse,1,csv
2023-08-11,2023,Kia Nurse,TOR,ATL,H,12.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,kia nurse,1,csv
2023-08-13,2023,Kia Nurse,TOR,PHX,H,26.0,10.0,5.0,1.0,2.0,1.0,0.0,,,,,,,,,kia nurse,1,csv
2023-08-19,2023,Kia Nurse,TOR,MIN,H,17.0,3.0,4.0,2.0,1.0,1.0,0.0,,,,,,,,,kia nurse,1,csv
2023-08-20,2023,Kia Nurse,TOR,MIN,A,19.0,8.0,2.0,2.0,2.0,0.0,0.0,,,,,,,,,kia nurse,0,csv
2023-08-23,2023,Kia Nurse,TOR,CHI,A,23.0,6.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,kia nurse,0,csv
2023-08-24,2023,Kia Nurse,TOR,IND,A,16.0,4.0,2.0,3.0,1.0,0.0,0.0,,,,,,,,,kia nurse,0,csv
2023-08-27,2023,Kia Nurse,TOR,CHI,H,13.0,0.0,4.0,1.0,0.0,0.0,0.0,,,,,,,,,kia nurse,1,csv
2023-09-01,2023,Kia Nurse,TOR,LAS,A,17.0,9.0,4.0,0.0,2.0,1.0,0.0,,,,,,,,,kia nurse,0,csv
2023-09-03,2023,Kia Nurse,TOR,LVA,A,21.0,0.0,2.0,1.0,0.0,0.0,0.0,,,,,,,,,kia nurse,0,csv
2023-09-06,2023,Kia Nurse,TOR,ATL,A,20.0,7.0,2.0,1.0,1.0,0.0,0.0,,,,,,,,,kia nurse,0,csv
2023-09-09,2023,Kia Nurse,TOR,DAL,A,21.0,19.0,1.0,1.0,4.0,0.0,0.0,,,,,,,,,kia nurse,0,csv
2023-09-10,2023,Kia Nurse,TOR,LAS,H,26.0,18.0,3.0,0.0,3.0,2.0,1.0,,,,,,,,,kia nurse,1,csv
2024-05-16,2024,Kia Nurse,TOR,ATL,H,32.0,23.0,2.0,1.0,5.0,1.0,0.0,,,,,,,,,kia nurse,1,csv
2024-05-18,2024,Kia Nurse,TOR,LVA,A,32.0,13.0,2.0,3.0,1.0,1.0,0.0,,,,,,,,,kia nurse,0,csv
2024-05-22,2024,Kia Nurse,TOR,WAS,H,31.0,13.0,1.0,2.0,3.0,1.0,0.0,,,,,,,,,kia nurse,1,csv
2024-05-25,2024,Kia Nurse,TOR,IND,H,26.0,4.0,2.0,3.0,0.0,1.0,0.0,,,,,,,,,kia nurse,1,csv
2024-05-27,2024,Kia Nurse,TOR,DAL,H,17.0,0.0,0.0,3.0,0.0,0.0,0.0,,,,,,,,,kia nurse,1,csv
2024-05-28,2024,Kia Nurse,TOR,IND,A,28.0,22.0,2.0,1.0,5.0,0.0,0.0,,,,,,,,,kia nurse,0,csv
2024-05-31,2024,Kia Nurse,TOR,CHI,A,32.0,17.0,1.0,2.0,2.0,1.0,0.0,,,,,,,,,kia nurse,0,csv
2024-06-02,2024,Kia Nurse,TOR,PHX,A,34.0,12.0,1.0,4.0,1.0,0.0,0.0,,,,,,,,,kia nurse,0,csv
2024-06-06,2024,Kia Nurse,TOR,MIN,H,18.0,6.0,2.0,1.0,0.0,0.0,0.0,,,,,,,,,kia nurse,1,csv
2024-06-08,2024,Kia Nurse,TOR,DAL,H,15.0,0.0,2.0,1.0,0.0,0.0,0.0,,,,,,,,,kia nurse,1,csv
2024-06-10,2024,Kia Nurse,TOR,LVA,H,14.0,7.0,0.0,2.0,1.0,0.0,0.0,,,,,,,,,kia nurse,1,csv
2024-06-12,2024,Kia Nurse,TOR,SEA,A,4.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,kia nurse,0,csv
2024-06-14,2024,Kia Nurse,TOR,MIN,A,18.0,8.0,1.0,1.0,2.0,0.0,0.0,,,,,,,,,kia nurse,0,csv
2024-06-16,2024,Kia Nurse,TOR,ATL,A,20.0,5.0,2.0,0.0,1.0,0.0,0.0,,,,,,,,,kia nurse,0,csv
2024-06-18,2024,Kia Nurse,TOR,CON,A,20.0,6.0,0.0,0.0,2.0,1.0,0.0,,,,,,,,,kia nurse,0,csv
